,Unnamed: 0,Tweet Id,Tweet Text,Hashtags,Favorites,Retweets,Twitter @ Name,User Id,Tweet Datetime,User Location,User Follower Counts,User Following Counts,Replied Tweet Id,Replied Tweet User Id,User Country,Keyword,Vader Sentiment Score,TextBlob Polarity,TextBlob Subjectivity,Tweet Date,Score,Label
3894,3894,1326176025986949125,hamburger mcdonald s to launch meat free mcplant burger right arrow selector,[],0,4,bigsullyt,998271733,2020-11-10 14:52:58,Michigan,2769,2293,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}",0.3428571428571429,0.6678571428571429,2020-11-10,0.9840155999999999,Positive
3895,3895,1326175964393451520,plant based who is ready,[],0,56,AshWilke,1862192503,2020-11-10 14:52:43,California | Arizona,11426,898,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.2,0.5,2020-11-10,0.7228611999999999,Positive
3896,3896,1326175942910357511,mcplant,[],0,0,bdytIk,1220166380474990598,2020-11-10 14:52:38,d1ce + ggs,136,69,,,Error,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.64899796,Positive
3897,3897,1326175937650552833,breaking mcdonalds has announced it will introduce a line of plantbased meat alternatives called mcplant in the…,"[{'text': 'McDonalds', 'indices': [26, 36]}, {'text': 'plantbased', 'indices': [79, 90]}]",0,99,tamale_pi,2363214074,2020-11-10 14:52:37,,2114,2226,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.92686504,Positive
3898,3898,1326175797523193858,mcdonald s new mcplantplant based meat burgers,[],0,0,CloutNewsMedia,1159135892252045312,2020-11-10 14:52:03,India,959,17,,,India,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.13636363636363635,0.4545454545454545,2020-11-10,0.9236388000000001,Positive
3899,3899,1326175743114612736,do not get me wrong i am freaking pumped to eat this but can we just talk about the name for a sec face with tears of joy,[],10,0,ShalindaKirby,525663069,2020-11-10 14:51:50,"Winnipeg, Manitoba",3738,2073,,,Canada,mcplant,"{'neg': 0.104, 'neu': 0.681, 'pos': 0.216, 'compound': 0.6835}",0.0666666666666667,0.5666666666666667,2020-11-10,0.3094551,Negative
3900,3900,1326175616513810441,mcdonald s testing meat free mcplant products,[],0,20,rusteddusted,842552387902623745,2020-11-10 14:51:20,"West Palm Beach, FL",254,335,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3901,3901,1326175568925233167,it was only a matter of time before cannonballed into alternativeprotein space seedling not only are they putting…,"[{'text': 'alternativeprotein', 'indices': [86, 105]}]",0,2,Vanprobsolution,2636261275,2020-11-10 14:51:09,"Mumbai, India",1291,723,,,India,mcplant,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.0258}",0.0,1.0,2020-11-10,0.13600051,Negative
3902,3902,1326175512222289920,mcdonald s testing meat free mcplant products,[],0,20,katiedyd2,796377107148447744,2020-11-10 14:50:55,,156,1285,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.98494625,Positive
3903,3903,1326175459969822720,mcdonald s testing meat free mcplant products,[],0,20,fgeven,334007538,2020-11-10 14:50:43,ankara,231,302,,,Turkey,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.98494625,Positive
3904,3904,1326175412263686144,the menu item features a meat free patty co created by beyond meat mcdonalds mcplant beyondmeat plantbased meatfree burgers burger fastfood food restaurants healthy vegan green healthyliving new menu test patty plant via,"[{'text': 'McDonalds', 'indices': [67, 77]}, {'text': 'McPlant', 'indices': [78, 86]}, {'text': 'BeyondMeat', 'indices': [87, 98]}, {'text': 'plantbased', 'indices': [99, 110]}, {'text': 'meatfree', 'indices': [111, 120]}, {'text': 'burgers', 'indices': [121, 129]}, {'text': 'burger', 'indices': [130, 137]}, {'text': 'fastfood', 'indices': [138, 147]}, {'text': 'food', 'indices': [148, 153]}, {'text': 'restaurants', 'indices': [154, 166]}, {'text': 'healthy', 'indices': [167, 175]}, {'text': 'vegan', 'indices': [176, 182]}, {'text': 'green', 'indices': [183, 189]}, {'text': 'healthyliving', 'indices': [190, 204]}, {'text': 'new', 'indices': [205, 209]}, {'text': 'menu', 'indices': [210, 215]}, {'text': 'test', 'indices': [216, 221]}, {'text': 'patty', 'indices': [222, 228]}, {'text': 'plant', 'indices': [229, 235]}]",1,1,popcultscoops,976721565441130496,2020-11-10 14:50:32,Internet,240,1104,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.7906}",0.20909090909090908,0.5136363636363637,2020-11-10,0.8673831,Positive
3905,3905,1326175321297575936,mcdonald s testing meat free mcplant products,[],0,20,FOX5Atlanta,17836882,2020-11-10 14:50:10,Atlanta,632321,1628,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3906,3906,1326175100744462337,i really can not deal with all the supply and demand vegans getting excited about mcplant and acting like it is some kind…,[],0,10,mgnxevrything,2198029516,2020-11-10 14:49:17,,610,637,,,USA,mcplant,"{'neg': 0.059, 'neu': 0.748, 'pos': 0.193, 'compound': 0.5267}",0.19166666666666665,0.31666666666666665,2020-11-10,0.27527165,Negative
3907,3907,1326175062425133058,mcdonald s testing meat free mcplant products,[],0,20,costanzo740,2166938988,2020-11-10 14:49:08,"California, USA",1473,2819,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3908,3908,1326174947933347840,the mcplant will starolling out next year there is also a new chicken sandwich coming then too,[],0,0,Vickys_Secrets,103176081,2020-11-10 14:48:41,,426,204,1.32617494717832e+18,103176081.0,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",-0.15454545454545454,0.4681818181818182,2020-11-10,0.5630786999999999,Positive
3909,3909,1326174947178319873,mcdonald s has been one of the most notable outliers in the plant based burger craze of the last couple years but at long last the golden arches is getting in on the action the fast food chain has announced the mcplant a meatless burger that it has co developed with beyond meat,[],0,0,Vickys_Secrets,103176081,2020-11-10 14:48:41,,426,204,,,USA,mcplant,"{'neg': 0.025, 'neu': 0.975, 'pos': 0.0, 'compound': -0.0772}",0.18333333333333326,0.337037037037037,2020-11-10,0.27597140000000003,Negative
3910,3910,1326174944166727681,mcdonald s to make its own mcplant items beyond meat says co created patty,[],0,0,businessYXE,792812086661308416,2020-11-10 14:48:40,,539,369,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.25}",0.6,1.0,2020-11-10,0.94316983,Positive
3911,3911,1326174658752864257,mcdonald s says it expects to launch a plant based product line called mcplant beyond meat shares plunge more than https…,[],0,714,Khurrum2,61218088,2020-11-10 14:47:32,,570,3533,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.5,0.5,2020-11-10,0.7372414,Positive
3912,3912,1326174654168363008,mcdonald s testing meat free mcplant products,[],0,20,thedrunksanta,1906581,2020-11-10 14:47:31,Arstotzka,90,66,,,Error,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3913,3913,1326174496114536449,financial daily dose top story eu unveils new antitrust investigation and charges against amazon,[],0,1,AppleRTweet,1311295317116104707,2020-11-10 14:46:53,From the Cloud,911,1,,,USA,mcplant,"{'neg': 0.127, 'neu': 0.663, 'pos': 0.211, 'compound': 0.1027}",0.1590909090909091,0.23863636363636365,2020-11-10,0.44372700000000004,Negative
3914,3914,1326174446361731072,wait is it unironically called the mcplant,[],90,0,LumiRueLuv,3447985035,2020-11-10 14:46:41,Smashing systematic oppression,9227,285,,,Error,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.46909797,Negative
3915,3915,1326174438870618112,no must be the new mcplant burger hamburger,[],0,0,MottMan1154,396218875,2020-11-10 14:46:40,NJ,5,36,1.326156673770287e+18,456860173.0,USA,mcplant,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}",0.13636363636363635,0.4545454545454545,2020-11-10,0.8673128000000001,Positive
3916,3916,1326174430515646465,financial daily dose top story eu unveils new antitrust investigation and charges against amazon by …,[],0,1,reifmd,104514881,2020-11-10 14:46:38,"St. Paul, Minnesota",201,561,,,USA,mcplant,"{'neg': 0.119, 'neu': 0.682, 'pos': 0.199, 'compound': 0.1027}",0.1590909090909091,0.23863636363636365,2020-11-10,0.66993815,Positive
3917,3917,1326174424215777282,mcplant is hilarious,[],0,0,vmemoore,1314061788871299075,2020-11-10 14:46:36,,37,65,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}",0.5,1.0,2020-11-10,0.38647676,Negative
3918,3918,1326174391747678210,financial daily dose top story eu unveils new antitrust investigation and charges against amazon amazon antitrust eu tariffs boeing apple pegatron junkbonds wirecard beyondmeat mcplant zoom ftc softbank thanksgiving blawg,"[{'text': 'Amazon', 'indices': [135, 142]}, {'text': 'antitrust', 'indices': [143, 153]}, {'text': 'EU', 'indices': [154, 157]}, {'text': 'tariffs', 'indices': [158, 166]}, {'text': 'Boeing', 'indices': [167, 174]}, {'text': 'Apple', 'indices': [175, 181]}, {'text': 'Pegatron', 'indices': [182, 191]}, {'text': 'JunkBonds', 'indices': [192, 202]}, {'text': 'Wirecard', 'indices': [203, 212]}, {'text': 'BeyondMeat', 'indices': [213, 224]}, {'text': 'McPlant', 'indices': [225, 233]}, {'text': 'Zoom', 'indices': [234, 239]}, {'text': 'FTC', 'indices': [240, 244]}, {'text': 'SoftBank', 'indices': [245, 254]}, {'text': 'Thanksgiving', 'indices': [255, 268]}, {'text': 'blawg', 'indices': [269, 275]}]",0,1,reifmd,104514881,2020-11-10 14:46:28,"St. Paul, Minnesota",201,561,,,USA,mcplant,"{'neg': 0.063, 'neu': 0.781, 'pos': 0.156, 'compound': 0.2732}",0.1590909090909091,0.23863636363636365,2020-11-10,0.008512765,Negative
3919,3919,1326174187506065411,bynd meat is going crazy after the stocks going down and mcd decided to exclude em from the mcplant i guess it is better to reassess their business,[],0,0,Ensaniya,448546753,2020-11-10 14:45:40,United Kingdom 🇬🇧,3162,2704,,,Error,mcplant,"{'neg': 0.138, 'neu': 0.769, 'pos': 0.093, 'compound': -0.1027}",-0.08518518518518517,0.562962962962963,2020-11-10,0.77790904,Positive
3920,3920,1326174075279069188,mcdonald s launching meatless mcplant burger healthforall whyaretheydoingthis,"[{'text': 'HealthForAll', 'indices': [48, 61]}, {'text': 'WhyAreTheyDoingThis', 'indices': [62, 82]}]",0,0,rakreger,62384683,2020-11-10 14:45:13,"Texas, Louisiana, Mississippi",198,357,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.9322636999999999,Positive
3921,3921,1326174021881376768,the fast food chain is introducing the mcplant its own plant based burger,[],0,0,KALBtv5,99127272,2020-11-10 14:45:00,"Alexandria, Louisiana",13036,500,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.4,0.8,2020-11-10,0.41886982,Negative
3922,3922,1326173954663469056,mcdonald s testing meat free mcplant products,[],0,20,GreyMessenger,426690566,2020-11-10 14:44:44,"Arlington, Va.",2893,2906,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3923,3923,1326173815987113984,meet mcplant the meatless mcdonald s burger,[],0,0,HenrySantoro,1276983841979281409,2020-11-10 14:44:11,Chestnut Hill ,212,320,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.84769833,Positive
3924,3924,1326173619593031683,i would like a bacon mcplant deluxe with a six piece mccovid nuggets amp a chocolate shak,[],1,0,pseudoseanotool,875414063416840192,2020-11-10 14:43:24,Freeborn Man in the USA,15,60,1.3261720205188178e+18,1917731.0,Error,mcplant,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",0.6,0.9,2020-11-10,0.9622969000000001,Positive
3925,3925,1326173576752459777,mcdonald s says it expects to launch a plant based product line called mcplant beyond meat shares plunge more than https…,[],0,714,Pratte_Finance,2459858568,2020-11-10 14:43:14,Gatineau/Ottawa,1025,2312,,,Canada,mcplant,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.5,0.5,2020-11-10,0.7372414,Positive
3926,3926,1326173568602951686,breaking mcdonalds has announced it will introduce a line of plantbased meat alternatives called mcplant in the…,"[{'text': 'McDonalds', 'indices': [26, 36]}, {'text': 'plantbased', 'indices': [79, 90]}]",0,99,pepe_nature,1308011680652197888,2020-11-10 14:43:12,The Netherlands,232,365,,,Netherlands,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.92686504,Positive
3927,3927,1326173510549426178,mcdonald s testing meat free mcplant products,[],0,20,ale0ale21,149749612,2020-11-10 14:42:58,#mfrt🔺,508,482,,,Error,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3928,3928,1326173462583373826,so exciting is launching a vegan burger called the mcplant seedling hamburger when plant based eating goes mainstream anima…,"[{'text': 'vegan', 'indices': [54, 60]}, {'text': 'McPlant', 'indices': [79, 87]}]",0,357,carollechubey,2292093816,2020-11-10 14:42:47,"Manitoba, Canada",860,1339,,,Canada,mcplant,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.5413}",0.3,0.8,2020-11-10,0.98787224,Positive
3929,3929,1326173384825167872,mcdonald s testing meat free mcplant products,[],0,20,rickysas123,3371411292,2020-11-10 14:42:28,,142,343,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3930,3930,1326173216289730560,who wants a mcplant,[],1,0,mamikgibar,16998240,2020-11-10 14:41:48,"Des Moines, IA",1432,1949,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.2,0.1,2020-11-10,0.8273335999999999,Positive
3931,3931,1326173049029320706,financial daily dose top story eu unveils new antitrust investigation and charges against amazon by amazon eutariffs boeing pegatron mcplant zoom rewritingtheodds,"[{'text': 'Amazon', 'indices': [122, 129]}, {'text': 'EUTariffs', 'indices': [130, 140]}, {'text': 'Boeing', 'indices': [141, 148]}, {'text': 'Pegatron', 'indices': [149, 158]}, {'text': 'McPlant', 'indices': [159, 167]}, {'text': 'Zoom', 'indices': [168, 173]}, {'text': 'RewritingTheOdds', 'indices': [174, 191]}]",1,1,RobinsKaplan,58575363,2020-11-10 14:41:08,,983,648,,,USA,mcplant,"{'neg': 0.083, 'neu': 0.711, 'pos': 0.206, 'compound': 0.2732}",0.1590909090909091,0.23863636363636365,2020-11-10,0.9451510000000001,Positive
3932,3932,1326172983841460224,cramer on cnbc it is not the mcbeyond it is the mcplant bynd saying on s with and athey replayed the ceo of mcdonald s tape he is not just using beyond me they are also using their own recipes that they are cr,[],0,0,tradejas,238668583,2020-11-10 14:40:53,,743,624,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.6,1.0,2020-11-10,0.3343333,Negative
3933,3933,1326172923326062593,mcdonald s announcement of plant based burger testing in and an eventual menu platform called mcplant sent ripples throughout the marketplace,[],0,0,SoslandSeminar,1120407421,2020-11-10 14:40:38,"Kansas City, MO",205,87,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.9855052,Positive
3934,3934,1326172818896195584,ye lemme getuhhhhhhh large mcplant combo no pickles extra plant trade mark selector w uhhh apple slices n a diet coke cowboy hat face thumbs up medium light skin tone,[],11,0,heauxbo,3893945052,2020-11-10 14:40:13,"New Orleans, LA",284,326,,,USA,mcplant,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.296}",0.2047619047619048,0.4095238095238096,2020-11-10,0.7376978,Positive
3935,3935,1326172672712126464,more mcrib less mcpl,[],1,0,OverratedAllDay,1290038833044652034,2020-11-10 14:39:38,,4,390,1.3261720205188178e+18,1917731.0,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.16666666666666669,0.2833333333333333,2020-11-10,0.48768798,Negative
3936,3936,1326172532362383362,mcplant lmao i love it,[],2,0,_smart_person,2460096715,2020-11-10 14:39:05,,400,382,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.198, 'pos': 0.802, 'compound': 0.8442}",0.55,0.8,2020-11-10,0.933838,Positive
3937,3937,1326172505640472583,what we know about mcdonald s new mcplant plant based burger,[],1,0,KHefferon,470182339,2020-11-10 14:38:59,"Cornell University, University of Toronto",2631,3276,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.13636363636363635,0.4545454545454545,2020-11-10,0.9341862,Positive
3938,3938,1326172393648304128,cramer on cnbc it is not the mcbeyond it is the mcplant mcd bynd saying on s with and,[],1,0,Nicksnews12,1004458652256882688,2020-11-10 14:38:32,United States ,617,352,,,United States,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.18140742,Negative
3939,3939,1326172368578994186,now mcdonald s offers non meat burgers made by beyondmeat only in the usa so far i will bet they are good futurist,"[{'text': 'futurist', 'indices': [107, 116]}]",1,0,hammondfuturist,112416430,2020-11-10 14:38:26,London and around the world,3475,3281,,,UK,mcplant,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",0.225,0.65,2020-11-10,0.15401232,Negative
3940,3940,1326172364158218242,mcdonald s to make its own mcplant items,[],0,0,CntryGuide,2320930195,2020-11-10 14:38:25,Canada,2629,530,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.6,1.0,2020-11-10,0.6179659000000001,Positive
3941,3941,1326172346223308800,mcdonald s testing meat free mcplant products,[],0,20,LyronFoster,1173992929888808965,2020-11-10 14:38:21,"Hawaii, Bogota ✈️",2807,2487,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3942,3942,1326172314879266816,why is everyone surprised is calling it the mcplant mcdouble mcchicken mcmuffin mcgriddle mccafe mcribassuming they are making their own version not using impossible or beyond they may as well make it as easy as possible to remember face with tears of joy,[],0,0,kelly_noon,48923590,2020-11-10 14:38:13,,127,291,,,USA,mcplant,"{'neg': 0.038, 'neu': 0.751, 'pos': 0.211, 'compound': 0.8316}",0.2111111111111111,0.8222222222222223,2020-11-10,0.36800098,Negative
3943,3943,1326172298139889664,mcplant,[],10,1,_brigittebowen,363970518,2020-11-10 14:38:09,"Texas, USA",1595,808,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.64899796,Positive
3944,3944,1326172190270746627,mcplant burger streets is done,[],0,0,monclapped,4860063341,2020-11-10 14:37:43,,1278,414,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.20673552,Negative
3945,3945,1326172102983098369,breaking mcdonalds has announced it will introduce a line of plantbased meat alternatives called mcplant in the…,"[{'text': 'McDonalds', 'indices': [26, 36]}, {'text': 'plantbased', 'indices': [79, 90]}]",0,99,Sunwarrior,82012769,2020-11-10 14:37:23,United States,30399,7496,,,United States,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.92686504,Positive
3946,3946,1326172080711274496,mcdonald s says it expects to launch a plant based product line called mcplant beyond meat shares plunge more than https…,[],0,714,xashleeaveryx,216528300,2020-11-10 14:37:17,mpls,827,874,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.5,0.5,2020-11-10,0.7372414,Positive
3947,3947,1326172020518817793,mcdonald s testing meat free mcplant products,[],64,20,thehill,1917731,2020-11-10 14:37:03,"Washington, DC",4033904,267,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3948,3948,1326171939724029953,mcdonald s to make its own mcplant items westcdnag plantbased protein,"[{'text': 'westcdnag', 'indices': [67, 77]}, {'text': 'PlantBased', 'indices': [78, 89]}, {'text': 'protein', 'indices': [90, 98]}]",0,0,allanreporter,2942063082,2020-11-10 14:36:44,"Miami, Manitoba",1006,371,,,Canada,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.6,1.0,2020-11-10,0.7971579000000001,Positive
3949,3949,1326171938847256576,beyond says it collaborated with mcdonald s on mcplant patties,[],0,13,MarilynNegley,3197559078,2020-11-10 14:36:43,,34,135,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.77853334,Positive
3950,3950,1326171783179931649,mcplant this mfs creative as hell huh,[],0,0,GhostHustle75,3290149817,2020-11-10 14:36:06,City of Oaks,23,88,,,USA,mcplant,"{'neg': 0.368, 'neu': 0.4, 'pos': 0.232, 'compound': -0.4019}",0.5,1.0,2020-11-10,0.5015955,Positive
3951,3951,1326171758462971906,the name mcplant makes me think it will taste like a mcfern,"[{'text': 'McPlant', 'indices': [9, 17]}]",4,0,BrockTalk,34718104,2020-11-10 14:36:00,"Osoyoos, BC",1409,825,,,Canada,mcplant,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.0,0.0,2020-11-10,0.9393127,Positive
3952,3952,1326171697742028801,mcdonald s ceo on cnbc mcplant branding works across all products mcdvia,[],0,0,Nicksnews12,1004458652256882688,2020-11-10 14:35:46,United States ,617,352,,,United States,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.9807763,Positive
3953,3953,1326171374965153792,i dislike mcplant but from a company of literal naming like big mac and filet o fish i think it suits,[],0,0,MissRachelle,21415855,2020-11-10 14:34:29,"London, England",3293,995,1.3258837050895483e+18,13110812.0,UK,mcplant,"{'neg': 0.09, 'neu': 0.748, 'pos': 0.162, 'compound': 0.3506}",0.0,0.1,2020-11-10,0.6481624,Positive
3954,3954,1326171330828505091,mcplant sounds like gen z humor,[],1,0,DankCostanza,1302714019858579459,2020-11-10 14:34:18,The 6ix,28,60,,,Canada,mcplant,"{'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.5574}",0.0,0.0,2020-11-10,0.70925075,Positive
3955,3955,1326171219247423488,introducing the new mcplant sandwich foray into the growing us cannabis market mcd stock up pre market…,[],0,14,blake_keating,354077067,2020-11-10 14:33:52,"Chicago, IL",324,226,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1779}",0.13636363636363635,0.4545454545454545,2020-11-10,0.8231440999999999,Positive
3956,3956,1326171030210052096,plant based who is ready,[],0,56,DaneFarro,254285455,2020-11-10 14:33:07,Neverland,354,312,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.2,0.5,2020-11-10,0.7228611999999999,Positive
3957,3957,1326170864895717378,mcdonald s testing meat free mcplant products,[],0,5,taylorrrdane,3282720092,2020-11-10 14:32:27,,54,277,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.4,0.8,2020-11-10,0.9849462,Positive
3958,3958,1326170852841418753,if you get a chance to talk to again about the mcplant burger can you ask if they plan to phase out the beef seasoning on the fries as well otherwise its cow hot beverage,"[{'text': 'McPlant', 'indices': [68, 76]}]",0,0,decherneyge,14597327,2020-11-10 14:32:25,"Cary, NC",117,237,,14743120.0,USA,mcplant,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4767}",0.05833333333333333,0.5083333333333334,2020-11-10,0.64316654,Positive
3959,3959,1326170767172710403,i will take two big macs hold the mcplant,[],0,5,TrdisOprtr,1294031824486883328,2020-11-10 14:32:04,,108,20,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.1,2020-11-10,0.91795594,Positive
3960,3960,1326170748801622016,mcplant,[],0,0,gabelordfocker,948287521401733121,2020-11-10 14:32:00,United States,127,202,,,United States,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.64899796,Positive
3961,3961,1326170727440125952,would you eat a mcplant,[],0,3,creativconsult,631908457,2020-11-10 14:31:55,,1579,1343,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.73123324,Positive
3962,3962,1326170700584001536,not even us vegetarians vegans are ordering something called mcplant lmao that is the most unappetizing thing i have ever heard face with hand over mouth,[],38,0,lela_hines,2794620201,2020-11-10 14:31:48,,216,168,1.326034273367974e+18,22123113.0,USA,mcplant,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7964}",0.10000000000000002,0.8333333333333334,2020-11-10,0.3426146,Negative
3963,3963,1326170511110524930,mcdonald s will roll out the mcplant burger tomorrow it occurs to me that the burgers we are now starting to eat are made from what cows eat weird wheresthebeef,"[{'text': 'weird', 'indices': [142, 148]}, {'text': 'wheresthebeef', 'indices': [149, 163]}]",2,0,bwhytecomedy,26372079,2020-11-10 14:31:03,Nashville,552,332,,,USA,mcplant,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.1779}",-0.25,0.55,2020-11-10,0.69283855,Positive
3964,3964,1326170487710486529,waking up to hear that mcdonald s is making a mcplant burger my dreams are coming tru,[],6,0,steelydanisgood,388568551,2020-11-10 14:30:57,fl • she/her ,287,297,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",0.0,0.0,2020-11-10,0.8507493,Positive
3965,3965,1326170486108270595,i will be on on ch at am with host and on…,[],0,6,TrdisOprtr,1294031824486883328,2020-11-10 14:30:57,,108,20,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-10,0.91997814,Positive
